,success,timestamp,historical,base,date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,STD,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
116,True,1524873599,True,EUR,2018-04-27,4.455521,85.10209,128.350693,585.730441,2.159886,272.572947,24.885283,1.599779,2.159397,2.061744,1.959112,2.426289,100.533289,1.965784,0.457118,2124.19175,1.213145,1.567145,8.322656,4.192875,1.213145,0.000136,81.038057,11.9109,2.426729,23777.632397,2.423625,1.555378,1899.182486,1.197743,0.026937,735.166011,7.682121,3401.899776,680.80457,1.213145,32.14833,110.286972,25.444494,214.520346,7.449804,59.917206,139.236238,21.424608,18.525193,32.997532,1,2.480929,0.879656,0.880549,2.977105,0.880499,5.433073,0.879899,56.81156,10914.661588,8.899677,250.68418,9.51838,28.62298,7.44204,77.47141,312.530283,16842.085233,4.347958,0.880499,80.783288,1436.3631,50952.069849,122.406283,0.880499,150.102374,0.859518,132.272782,121.496425,83.443238,4874.415067,493.021922,1091.830484,1293.491047,0.365096,0.995243,397.122863,10065.460423,1826.631629,190.948939,159.213092,14.946403,3.698519,0.752817,1.620523,11.239546,20.022949,3882.062853,61.227405,1606.203752,2901.842088,9.803911,428.240432,41.247333,18.889119,865.517965,22.57424,4.751934,71.685167,14.938709,435.519296,37.643875,9.655058,129.139229,1.712358,0.466823,1.213145,3.92016,3.942118,62.622518,140.122684,4.207796,6718.394711,4.417428,4.661634,118.045268,75.166553,1026.817612,4.549054,9.437784,16.227067,21.897506,10.502318,1.604631,0.879898,9462.527589,681.787625,8.981715,24506.853087,10.615464,624.745136,14.948413,38.218484,10.791532,4.124691,2.962545,2.683844,4.902564,8.189172,35.861766,2761.117312,31.796516,4487.421949,1.213145,34.441171,9767.026856,81001.65934,27613.595337,131.541703,3.109173,655.559036,0.073406,0.000917,3.279865,0.843753,655.559036,119.219404,303.164806,14.947765,10919.760723,11.804337,391.063212
117,True,1524959999,True,EUR,2018-04-28,4.455521,85.10209,128.350693,585.730441,2.159886,272.572947,24.885283,1.599779,2.159397,2.061744,1.959112,2.426289,100.533289,1.965784,0.457118,2124.19175,1.213145,1.567145,8.322656,4.192875,1.213145,0.00013,81.038057,11.9109,2.426729,23777.632397,2.423625,1.555378,1899.182486,1.197743,0.026937,735.166011,7.682121,3401.899776,680.80457,1.213145,32.14833,110.286972,25.444494,214.520346,7.449804,59.917206,139.236238,21.424608,18.525193,32.997532,1,2.480929,0.879656,0.880549,2.977105,0.880627,5.433073,0.879899,56.81156,10914.661588,8.899677,250.68418,9.51838,28.62298,7.44204,77.47141,312.530283,16842.085233,4.347958,0.880627,80.783288,1436.3631,50952.069849,122.406283,0.880627,150.102374,0.859518,132.272782,121.496425,83.443238,4874.415067,493.021922,1091.830484,1293.491047,0.365096,0.995243,397.122863,10065.460423,1826.631629,190.948939,159.213092,14.946403,3.698519,0.752817,1.620523,11.239546,20.022949,3882.062853,61.227405,1606.203752,2901.842088,9.803911,428.240432,41.247333,18.889119,865.517965,22.57424,4.751934,71.685167,14.938709,435.519296,37.643875,9.655058,129.139229,1.712358,0.466823,1.213145,3.92016,3.942118,62.622518,140.122684,4.207796,6718.394711,4.417428,4.661634,118.045268,75.166553,1026.817612,4.549054,9.437784,16.227067,21.897506,10.502318,1.604631,0.879898,9462.527589,681.787625,8.981715,24506.853087,10.615464,624.745136,14.948413,38.218484,10.791532,4.124691,2.962545,2.683844,4.902564,8.189172,35.861766,2761.117312,31.796516,4487.421949,1.213145,34.441171,9767.026856,81001.65934,27613.595337,131.541703,3.109173,655.559036,0.073406,0.000917,3.279865,0.843753,655.559036,119.342863,303.164806,14.947765,10919.760723,11.804337,391.063212
118,True,1525046399,True,EUR,2018-04-29,4.452833,84.869396,128.273382,585.377631,2.161127,272.408764,24.870258,1.600507,2.158097,2.060503,1.958893,2.424828,102.073119,1.964594,0.457046,2122.912259,1.212414,1.566193,8.317607,4.190344,1.212414,0.000129,80.989244,11.903721,2.424443,23763.310121,2.422157,1.557006,1898.048213,1.198059,0.026915,734.722969,7.67749,3399.850667,681.376901,1.212414,32.128965,110.293283,25.462749,214.391131,7.451301,60.00236,139.168132,21.386978,18.174441,32.977656,1,2.479401,0.879607,0.880418,2.972474,0.880434,5.429797,0.879843,56.77734,10912.93676,8.894295,250.533183,9.515133,28.596022,7.437552,77.436867,312.814892,16831.940531,4.343474,0.880434,80.758883,1435.497917,50921.379053,122.332553,0.880434,149.793726,0.858994,132.290104,121.665721,83.392971,4871.47903,492.724954,1091.172729,1293.512158,0.364576,0.994562,396.895757,10059.397074,1824.682531,190.833922,159.117191,14.937261,3.696286,0.752363,1.619546,11.238349,20.010888,3879.723828,61.202667,1605.235735,2900.094,9.800065,427.981348,41.222072,18.87694,864.996627,22.611639,4.749033,71.641414,14.938174,435.25625,37.621201,9.66135,129.061443,1.711564,0.466662,1.212414,3.917798,3.939738,62.584798,140.03533,4.207926,6714.347731,4.414761,4.662215,117.974164,75.848607,1025.471698,4.5462,9.432094,16.282907,21.884315,10.511215,1.604908,0.879852,9456.827814,681.376257,9.008035,24506.399001,10.608197,624.368825,14.946628,38.20353,10.785031,4.122207,2.952228,2.682224,4.912939,8.172646,35.820758,2759.453418,31.777364,4491.992707,1.212414,34.420426,9761.143622,80952.868084,27596.962498,131.631991,3.109714,655.479405,0.073357,0.000916,3.276017,0.843245,655.479405,119.34655,302.982197,14.946757,10913.176733,11.797133,390.827658
119,True,1525132799,True,EUR,2018-04-30,4.437831,84.592397,126.888425,583.469038,2.150274,272.7351,24.789149,1.60411,2.15106,2.053776,1.959035,2.416922,101.740315,1.956735,0.455605,2115.990619,1.208461,1.551676,8.289683,4.226114,1.208461,0.000131,80.665028,11.806904,2.417149,23685.831133,2.414262,1.550733,1891.844447,1.197282,0.027142,741.003968,7.652458,3387.436509,678.853024,1.208461,32.02421,110.320385,25.596288,213.692121,7.4523,59.806726,138.668458,21.305162,18.115329,32.870134,1,2.556982,0.877223,0.877585,2.95705,0.877539,5.430221,0.877588,56.821866,10878.564149,8.86529,249.716333,9.484244,28.481005,7.405689,76.712922,313.547221,16809.689339,4.341635,0.877539,80.302215,1430.817554,50755.352115,119.15423,0.877539,149.039469,0.856192,132.101684,121.269036,83.121072,4853.178757,491.021789,1087.613917,1291.228238,0.363386,0.990748,395.6017,10026.598911,1818.733298,190.779696,158.948844,14.550285,3.684237,0.749911,1.617882,11.223821,19.952902,3861.031921,61.256875,1606.044322,2890.63866,9.76847,426.586217,41.088024,18.815813,862.176352,22.61103,4.737111,71.178342,15.022385,432.629192,37.475055,9.680726,128.765482,1.716493,0.46514,1.208461,3.92472,3.963531,62.501592,139.565132,4.238318,6681.580009,4.398555,4.661277,117.379368,76.082638,1022.128203,4.532155,9.41971,16.2293,21.814168,10.568617,1.602093,0.877584,9450.163426,679.155131,8.97884,24513.386013,10.574359,622.333105,15.034577,38.102769,10.740921,4.108767,2.95287,2.757225,4.904175,8.035662,35.799443,2750.456618,31.673756,4482.180944,1.208461,34.345092,9764.363419,83174.729824,27506.984094,128.495636,3.106713,655.541657,0.074046,0.000919,3.257366,0.84034,655.541657,119.36284,301.99434,15.036996,10877.59843,11.939401,389.553385
120,True,1525219199,True,EUR,2018-05-01,4.405284,83.96296,128.043551,579.127086,2.134729,270.571169,24.60467,1.602484,2.135053,2.038501,1.959088,2.398936,100.983202,1.942174,0.452076,2100.244228,1.199468,1.55103,8.228211,4.205692,1.199468,0.000132,79.584691,11.719044,2.386669,23509.570268,2.396294,1.540713,1877.760967,1.195354,0.027036,737.228943,7.595627,3357.79024,673.800796,1.199468,31.785899,110.303064,25.677021,212.101906,7.452172,59.361667,138.004796,21.146617,17.97993,32.649514,1,2.464919,0.880526,0.881297,2.932938,0.881388,5.38981,0.880892,56.195067,10797.609314,8.799263,246.358705,9.414551,28.26906,7.407553,76.598019,313.732814,16684.598083,4.325523,0.881388,80.172428,1420.169959,50377.65025,121.985879,0.881388,148.062316,0.849819,131.773541,120.366598,82.502521,4832.656074,489.29892,1079.520794,1287.424797,0.36122,0.983864,392.657784,9951.984682,1805.19895,189.359987,158.017903,15.137394,3.656817,0.74433,1.605849,11.191997,19.802016,3832.299213,61.25677,1594.092342,2872.725358,9.696983,423.412602,40.78182,18.675377,855.760367,22.722769,4.701591,70.64866,15.184082,430.609425,37.18335,9.700219,127.807259,1.712718,0.461558,1.199468,3.896706,3.934343,62.096234,138.526542,4.274661,6631.858172,4.365825,4.663504,116.505876,76.117513,1015.241568,4.497846,9.345899,16.108507,21.650634,10.609785,1.599802,0.880887,9379.839197,675.300454,8.899862,24509.446216,10.495192,617.70194,15.182849,37.998648,10.675862,4.090185,2.946611,2.736711,4.922134,7.975856,35.608599,2729.989236,31.438052,4448.826668,1.199468,34.268633,9653.317189,82555.77513,27302.287675,128.534982,3.083593,655.56915,0.074098,0.000919,3.264533,0.836079,655.56915,119.366309,299.747014,15.199775,10796.655068,11.850159,386.654479
121,True,1525305599,True,EUR,2018-05-02,4.391088,83.871466,127.630601,577.224587,2.128055,273.619437,25.297718,1.59673,2.128171,2.031924,1.959709,2.391204,100.657715,1.947516,0.450719,2093.474753,1.195602,1.581757,8.201455,4.228485,1.195602,0.00013,79.328175,11.84339,2.403343,23433.79458,2.388571,1.540291,1871.710293,1.194657,0.027033,737.997157,7.605107,3383.67267,672.083626,1.195602,31.683447,110.318171,25.605603,211.418262,7.452294,59.170334,137.658002,21.041038,17.922216,32.544279,1,2.471349,0.880677,0.880967,2.924796,0.880878,5.390367,0.881038,55.954161,10762.807505,8.771,246.162446,9.384661,28.213829,7.409624,75.442469,314.323697,16666.688594,4.328554,0.880878,79.722754,1415.592489,50215.274332,122.130723,0.880878,148.063318,0.847082,131.30696,119.739519,82.322205,4803.808212,489.00148,1076.041836,1289.062007,0.359897,0.980136,395.098548,9924.69053,1799.380047,188.247494,157.233582,15.172424,3.645032,0.741931,1.60927,11.178514,19.745362,3819.947629,61.394148,1588.954362,2862.270938,9.665722,422.046774,40.94958,18.615564,848.876792,22.836593,4.702258,70.420946,15.171883,429.221518,37.063746,9.708646,127.271804,1.708629,0.460064,1.195602,3.902083,3.885105,61.991949,138.103962,4.269851,6587.765957,4.351746,4.660575,116.130356,76.352281,1011.969257,4.48339,9.193942,16.05664,21.580851,10.661662,1.59785,0.88104,9349.605776,681.492824,8.871829,24514.380388,10.46184,615.710973,15.172052,37.960852,10.653316,4.077002,2.995704,2.727888,5.000728,7.950151,35.594309,2721.189639,31.241073,4432.09618,1.195602,34.170088,9618.616558,82289.682007,27210.700553,128.145029,3.064204,655.73977,0.072914,0.000915,3.22501,0.834699,655.73977,119.38509,298.780874,15.185361,10761.822288,11.824266,385.40822
122,True,1525391999,True,EUR,2018-05-03,4.404764,84.372608,127.368457,580.725813,2.134342,275.481677,26.684969,1.592941,2.134801,2.038253,1.959343,2.398653,101.271121,1.955982,0.452151,2099.996471,1.199326,1.579515,8.227055,4.227742,1.199326,0.000123,79.754503,11.880292,2.422617,23506.796938,2.396012,1.541218,1877.533267,1.196124,0.027164,741.627444,7.618,3427.195165,675.2208,1.199326,31.782149,110.302048,25.512314,212.076885,7.452398,59.354665,137.924931,21.08406,17.978162,32.621679,1,2.474808,0.8833,0.883748,2.93931,0.883755,5.365189,0.883545,56.128473,10796.335819,8.798271,248.128632,9.413748,28.308849,7.411115,75.713475,313.707808,16712.613027,4.336642,0.883755,79.945893,1420.002427,50371.70821,122.091429,0.883755,148.212756,0.849723,130.846505,119.812707,82.621471,4827.288474,491.495939,1079.394143,1287.620776,0.361114,0.983473,395.60978,9958.006787,1804.985879,189.181748,157.855331,15.108672,3.656383,0.744242,1.614528,11.1872,19.870441,3831.848132,61.261594,1597.502802,2871.187598,9.695713,423.362186,41.136893,18.673995,855.635407,22.849534,4.714513,70.904174,15.115454,430.558417,37.190751,9.650596,127.368457,1.703012,0.461505,1.199326,3.922397,3.897211,62.077131,138.529702,4.266363,6661.058892,4.365306,4.66502,117.877472,75.496397,1015.121804,4.497591,9.258195,16.10752,21.648078,10.564278,1.596284,0.883542,9150.860399,683.615969,8.898986,24512.792837,10.494014,617.629072,15.112695,37.905648,10.761197,4.07771,2.995557,2.736389,5.064518,7.974918,35.593607,2730.865794,31.422352,4445.902838,1.199326,34.696818,9652.178619,82546.036361,27297.867607,128.136025,3.083231,655.635729,0.072901,0.000914,3.235894,0.837787,655.635729,119.374134,299.711654,15.111756,10795.374784,11.9097,386.608867
123,True,1525478399,True,EUR,2018-05-04,4.394742,84.252313,126.719495,579.451986,2.144903,274.854466,26.114505,1.586571,2.12994,2.03362,1.959431,2.393192,99.20976,1.955362,0.450882,2095.215243,1.196596,1.579272,8.209125,4.223749,1.196596,0.000123,79.723242,11.876816,2.417599,23453.277152,2.390564,1.536673,1873.275373,1.195883,0.027271,744.378319,7.608918,3373.682005,670.775701,1.196596,31.709788,110.338095,25.456427,211.594033,7.451155,59.099864,138.079969,21.036623,18.284453,32.571336,1,2.465456,0.883452,0.884464,2.932622,0.88499,5.358959,0.883691,56.049012,10766.969191,8.778274,248.018411,9.390769,28.240905,7.42189,75.624854,313.651678,16674.562098,4.317562,0.88499,79.943365,1416.769395,50257.022891,121.459037,0.88499,148.473606,0.847793,130.549793,119.719411,82.439462,4834.247343,490.4846,1076.936615,1283.480574,0.3603,0.981667,394.230433,9932.94193,1801.594567,188.60742,158.166021,14.961961,3.648066,0.742548,1.610862,11.181038,19.789348,3829.106889,61.265705,1593.865984,2864.650695,9.672567,422.398722,40.923577,18.631449,853.699291,23.030925,4.713437,70.754709,14.944331,428.381698,37.202613,9.632002,127.257958,1.703999,0.460455,1.196596,3.907728,3.888343,61.792205,138.211243,4.248757,6659.055886,4.355374,4.660147,117.614121,74.764499,1012.810596,4.48768,9.280203,15.974999,21.599991,10.530167,1.594393,0.883691,9357.379351,683.256591,8.859194,24516.214112,10.470656,616.222868,14.945007,37.980392,10.72992,4.068426,2.963374,2.647233,5.050876,8.037179,35.498255,2723.452381,31.470468,4433.38774,1.196596,34.856834,9632.596373,82358.097673,27241.69937,127.844288,3.076213,655.686646,0.072427,0.00091,3.235124,0.836158,655.686646,119.259852,299.029277,14.939263,10770.802172,12.014256,385.728644
124,True,1525564799,True,EUR,2018-05-05,4.394742,84.252313,126.719495,579.451986,2.144903,274.854466,26.113359,1.586571,2.12994,2.03362,1.959431,2.393192,99.20976,1.955362,0.450882,2095.215243,1.196596,1.579272,8.209125,4.223749,1.196596,0.000122,79.723242,11.876816,2.417599,23453.277152,2.390564,1.536673,1873.275373,1.195883,0.027271,744.378319,7.608918,3372.48541,670.835516,1.196596,31.709788,110.338095,25.456427,211.594033,7.451155,59.099864,138.079969,21.036623,18.284453,32.571336,1,2.465456,0.883452,0.884464,2.932622,0.8848,5.358959,0.883691,56.049012,10766.969191,8.778274,248.018411,9.390769,28.240905,7.42189,75.624854,313.651678,16674.562098,4.317562,0.8848,79.943365,1416.769395,50257.022891,121.459037,0.8848,148.473606,0.847793,130.549793,119.719411,82.439462,4834.247343,490.4846,1076.936615,1283.480574,0.3603,0.981667,394.230433,9932.94193,1801.594567,188.60742,158.166021,14.961961,3.648066,0.742548,1.610862,11.181038,19.789348,3829.106889,61.265705,1593.865984,2864.650695,9.672567,422.398722,40.923577,18.631449,853.699291,23.030925,4.713437,70.754709,14.944331,428.381698,37.202613,9.632002,127.257958,1.703999,0.460455,1.196596,3.907728,3.888343,61.792205,138.211243,4.248757,6659.055886,4.355374,4.660147,117.614121,74.764499,1012.810596,4.48768,9.280203,15.974999,21.599991,10.530167,1.594393,0.883691,9357.379351,683.256591,8.859194,24516.214112,10.470656,616.222868,14.945007,37.980392,10.72992,4.068426,2.963374,2.647233,5.050876,8.037179,35.498255,2723.452381,31.470468,4433.38774,1.196596,34.856834,9632.596373,82358.097673,27241.69937,127.844288,3.076213,655.686646,0.072427,0.00091,3.235124,0.836158,655.686646,119.333274,299.029277,14.939263,10770.802172,12.014256,385.728644
125,True,1525651199,True,EUR,2018-05-06,4.392665,84.1409,126.659868,579.178787,2.143888,274.725136,26.102217,1.588811,2.128938,2.03266,1.95913,2.392065,99.163078,1.954442,0.450906,2094.229359,1.196033,1.578521,8.204654,4.208722,1.196033,0.000124,79.685718,11.871228,2.415729,23442.241432,2.389435,1.537524,1872.390896,1.196428,0.027246,744.028059,7.605334,3372.094551,673.664831,1.196033,31.694867,110.310102,25.466162,211.494469,7.452277,59.191662,138.013802,21.086056,17.928388,32.55601,1,2.463509,0.883032,0.883629,2.92753,0.883826,5.356437,0.883393,56.022356,10764.294206,8.774112,247.901708,9.388021,28.238334,7.418396,75.589269,313.791128,16666.716039,4.315524,0.883826,79.905748,1416.102748,50233.374913,121.394583,0.883826,148.642946,0.847389,130.574477,119.483672,82.400671,4831.972735,490.253807,1076.429803,1283.103967,0.360123,0.98116,394.044931,9928.267724,1800.029712,188.518672,158.091597,14.946543,3.646345,0.742199,1.610098,11.181232,19.779984,3827.305133,61.236877,1593.115553,2863.302018,9.669207,422.199771,40.90432,18.621962,853.297591,23.043488,4.7046,70.721416,14.93726,428.179616,37.18484,9.63774,127.198078,1.703387,0.459756,1.196033,3.905885,3.886506,61.786866,138.144021,4.244835,6655.921882,4.355113,4.658072,117.558779,74.669556,1012.334027,4.48524,9.275833,16.062996,21.589827,10.539325,1.59528,0.883387,9352.975938,682.934738,8.874817,24510.896673,10.464943,615.93291,14.948976,37.974025,10.724886,4.066511,2.947623,2.645986,5.078832,7.929095,35.488684,2723.366552,31.45566,4433.693533,1.196033,34.840432,9628.063537,82319.344766,27228.881043,129.84131,3.081096,655.545508,0.072423,0.00091,3.22794,0.835765,655.545508,119.37814,298.888571,14.956385,10765.73278,12.008396,385.547143
126,True,1525737599,True,EUR,2018-05-07,4.385827,84.009867,126.880587,579.996497,2.137896,275.103356,26.17024,1.588008,2.125623,2.029497,1.959599,2.38834,100.835729,1.951397,0.450187,2090.968005,1.19417,1.578575,8.192191,4.242172,1.19417,0.000127,79.860158,11.817465,2.400651,23405.734713,2.385709,1.538163,1869.491396,1.196197,0.027525,751.455467,7.599581,3358.245205,673.571652,1.19417,31.645509,110.329378,25.533389,211.165108,7.453187,59.099483,137.845446,21.100473,17.901139,32.481429,1,2.460208,0.879985,0.880258,2.915209,0.880155,5.365999,0.880342,55.970753,10747.530555,8.760463,247.061859,9.373881,28.200282,7.396093,77.72853,314.544407,16712.411087,4.297336,0.880155,80.163445,1413.897444,50155.145509,121.865066,0.880155,148.686126,0.846071,130.091704,119.476726,82.053698,4819.670754,491.962273,1074.753386,1287.231882,0.359562,0.979199,393.431283,9915.194315,1797.226543,187.998197,157.415516,14.963233,3.640671,0.741042,1.61022,11.176955,19.747993,3833.285833,61.272871,1598.994236,2858.84401,9.654628,421.542236,41.079455,18.59362,851.968746,23.206309,4.70867,71.172538,14.956957,427.512658,37.019021,9.624055,127.776503,1.699902,0.45916,1.19417,3.909738,3.803457,61.929665,137.932307,4.262233,6649.139201,4.346538,4.656185,117.681881,75.087028,1010.757515,4.478022,9.308315,16.037681,21.556205,10.53998,1.594099,0.880341,9111.517573,681.870941,8.860826,24515.715857,10.448593,614.973714,14.958055,37.986551,10.707052,4.07212,3.011106,2.641865,5.094809,7.916752,35.599407,2716.737084,31.31114,4426.788988,1.19417,34.774236,9589.18581,83382.930292,27186.477372,130.272016,3.077976,655.754654,0.072348,0.000908,3.220857,0.836017,655.754654,119.407107,298.363416,14.963903,10748.961095,11.929545,384.946728
127,True,1525823999,True,EUR,2018-05-08,4.359814,83.511467,126.425014,577.137253,2.125304,275.085707,26.5313,1.593544,2.113012,2.01745,1.959052,2.374171,100.237508,1.95596,0.447518,2077.399742,1.187086,1.574092,8.14398,4.233979,1.187086,0.000129,79.683157,11.735768,2.38618,23266.877115,2.371566,1.536979,1858.38607,1.188487,0.027576,752.873374,7.56245,3407.291761,669.219108,1.187086,31.457768,110.303989,25.575641,209.912343,7.450576,58.748867,137.330363,20.952205,17.794056,32.312468,1,2.445076,0.875593,0.87582,2.895892,0.875881,5.346045,0.875829,55.638699,10687.331028,8.708475,242.984547,9.317933,28.05678,7.389729,77.041856,314.66078,16666.681362,4.297965,0.875881,79.772147,1405.509311,49857.594292,121.973335,0.875881,147.827764,0.84105,129.422006,118.827263,81.580078,4773.033706,491.322863,1068.376973,1278.384358,0.357668,0.973782,391.0972,9856.37144,1786.563148,186.906619,156.481628,14.992901,3.619066,0.736646,1.6002,11.149345,19.60706,3810.544927,61.253613,1583.571934,2840.695745,9.597228,419.041295,40.895099,18.483135,846.914329,23.22011,4.686019,70.334493,14.927603,426.163467,36.79955,9.650062,127.374285,1.702761,0.456311,1.187086,3.898405,3.774457,61.716581,137.096335,4.280986,6574.079768,4.320753,4.647201,117.364065,75.382306,1004.761063,4.451687,9.307465,15.942677,21.427129,10.45788,1.591015,0.875826,9057.463045,676.638234,8.808008,24509.992194,10.38669,611.325302,14.925942,37.915514,10.641394,4.036091,3.003684,2.626186,5.1637,7.869785,35.37871,2700.619768,31.113512,4400.526546,1.187086,34.402051,9556.038351,82888.249279,27031.125448,129.748456,3.073131,655.556122,0.071916,0.000902,3.183847,0.831823,655.556121,119.364562,296.593336,14.940541,10685.158062,11.799627,382.662981
128,True,1525910399,True,EUR,2018-05-09,4.352039,83.481131,126.23485,576.108695,2.121384,273.99469,26.856188,1.588687,2.112209,2.013857,1.959114,2.36994,100.058867,1.95105,0.446718,2074.858705,1.18497,1.578358,8.129066,4.257721,1.18497,0.000127,79.45224,11.808343,2.381949,23225.411533,2.36733,1.522639,1855.072201,1.191464,0.027527,751.507973,7.534516,3391.265459,667.090724,1.18497,31.401704,110.30885,25.565728,209.739759,7.451561,58.644166,137.054816,21.02136,17.762589,32.231185,1,2.444715,0.874035,0.87491,2.890737,0.874892,5.367557,0.87439,55.551394,10669.469523,8.692962,243.973467,9.301068,28.030466,7.38461,77.058596,315.201866,16678.452414,4.244686,0.874892,79.80062,1403.004452,49768.739059,122.123003,0.874892,146.865181,0.839544,130.172503,118.615492,81.434728,4778.865301,489.736252,1066.473286,1276.781427,0.357034,0.971381,390.400198,9845.915379,1783.379929,187.047518,156.297533,14.918917,3.612616,0.735333,1.603259,11.140728,19.572129,3803.753533,61.251097,1574.824757,2834.448027,9.579773,419.479715,40.703716,18.450025,845.404982,23.194364,4.678234,70.150224,14.867829,425.403894,36.733856,9.573112,127.382013,1.709197,0.455507,1.18497,3.898199,3.76109,61.582891,136.866491,4.263877,6619.242169,4.313056,4.641167,117.870502,74.731197,1002.970406,4.44375,9.24739,15.937312,21.27638,10.319928,1.597612,0.874387,9242.765466,669.507857,8.792409,24511.696442,10.368658,610.235814,14.855846,38.132921,10.616741,4.028898,2.967758,2.621504,5.074026,7.879456,35.409235,2695.806699,31.058062,4392.683579,1.18497,34.340122,9515.309284,82740.528741,26985.321267,129.991203,3.062909,655.572778,0.071864,0.000903,3.198684,0.830588,655.572778,119.352785,296.064756,14.87457,10666.160569,11.613151,381.98101
129,True,1525996799,True,EUR,2018-05-10,4.377366,83.967003,126.659667,579.31871,2.133658,274.89451,27.042262,1.583398,2.121523,2.025582,1.95907,2.383733,100.641224,1.962527,0.449394,2086.934673,1.191867,1.587621,8.17659,4.231599,1.191867,0.000132,79.914664,11.877073,2.395959,23360.58668,2.381118,1.522204,1865.875332,1.19555,0.027187,742.461424,7.561081,3363.68605,671.914708,1.191867,31.584467,110.330887,25.476108,210.960737,7.453148,58.985484,137.640341,21.036541,17.866303,32.418775,1,2.458937,0.881027,0.881421,2.908749,0.881426,5.409286,0.881266,55.827148,10725.608061,8.743496,247.288491,9.355641,28.211656,7.384089,77.507088,314.152201,16769.56401,4.246385,0.881426,80.13992,1411.170134,50058.399746,122.833776,0.881426,148.029837,0.844436,130.447421,119.603818,81.92772,4822.292488,491.168261,1072.680283,1267.955395,0.359224,0.977075,389.692715,9903.220551,1793.759812,187.95737,157.207206,14.671848,3.63364,0.739612,1.610809,11.165646,19.633644,3825.892629,61.250027,1586.374202,2853.328891,9.635881,421.921096,41.000216,18.557674,850.337288,22.9339,4.705456,70.761123,14.656451,429.071645,36.960134,9.533682,128.244851,1.71116,0.458512,1.191867,3.892159,3.885608,61.881715,137.672521,4.252102,6672.904143,4.338153,4.639936,118.425027,73.520297,1008.807834,4.469621,9.301209,16.006465,21.400208,10.306869,1.594731,0.881263,9296.559992,682.939319,8.822501,24515.742923,10.428993,613.787473,14.663655,38.056616,10.678529,4.064265,2.970607,2.636772,5.050533,7.925313,35.398441,2711.496865,31.202797,4420.633275,1.191867,36.268886,9570.689032,83222.090284,27136.420282,129.198349,3.054635,655.562458,0.07132,0.000902,3.21304,0.834785,655.562458,119.369754,297.847473,14.668424,10728.236184,11.74044,384.204193
130,True,1526083199,True,EUR,2018-05-11,4.38856,84.274887,126.537797,580.185944,2.139317,275.589517,27.482679,1.583341,2.129874,2.030704,1.95925,2.38976,99.103352,1.958294,0.450594,2092.211006,1.19488,1.579995,8.197354,4.299422,1.19488,0.000143,80.356158,11.731576,2.390194,23419.648529,2.387136,1.528495,1870.589366,1.194462,0.027041,738.519507,7.567419,3386.528914,672.968406,1.19488,31.664321,110.323275,25.4844,211.61326,7.454905,58.979279,137.945313,21.090102,17.91172,32.500738,1,2.461921,0.881707,0.882336,2.91611,0.882365,5.39907,0.882065,55.968646,10700.151067,8.765688,246.157228,9.377782,28.246963,7.372534,76.926373,315.269102,16662.601977,4.266563,0.882365,80.521818,1414.737952,50184.961555,122.056997,0.882365,149.778209,0.845741,130.695974,119.667237,82.022536,4833.290128,491.697667,1075.392443,1274.344079,0.359783,0.980259,390.677963,9953.351042,1804.269258,188.516227,157.485191,14.661634,3.642836,0.741483,1.614885,11.176954,19.685695,3835.565301,61.249548,1590.38573,2860.543198,9.659176,422.987943,40.984384,18.353809,857.924272,23.202179,4.717433,71.394533,14.636132,427.767461,37.05368,9.557892,128.031397,1.714299,0.459795,1.19488,3.887547,3.79379,62.587817,137.829409,4.268157,6675.795119,4.349248,4.63351,118.214376,73.947541,1011.358371,4.480685,9.368581,16.254766,21.392747,10.268206,1.596405,0.882065,9320.064615,672.71786,8.866453,24513.920591,10.455643,615.339293,14.600363,38.104723,10.694659,4.074541,2.976929,2.643438,5.152925,7.945359,35.533343,2718.352462,31.275984,4429.420661,1.19488,35.731246,9608.030697,83432.498285,27205.028455,129.648805,3.070249,655.618724,0.071676,0.000906,3.230485,0.835106,655.618724,119.36796,298.600512,14.635851,10755.358392,11.758053,385.175564
